user,item,timestamp,state_label,source_outgoing_tx_count,source_incoming_tx_count,source_incoming_value_list,source_outgoing_value_list,source_incoming_tx_volume,source_outgoing_tx_volume,source_incoming_value_variance,source_outgoing_value_variance,source_activity_rate,source_change_in_activity,source_time_since_last,source_tx_volume,source_ico_participation,source_flash_loan,source_token_airdrop,source_phishing,source_frequent_large_transfers,source_gas_price,source_token_swaps,source_smart_contract_interactions,source_last_transaction_block,target_outgoing_tx_count,target_incoming_tx_count,target_incoming_value_list,target_outgoing_value_list,target_incoming_tx_volume,target_outgoing_tx_volume,target_incoming_value_variance,target_outgoing_value_variance,target_activity_rate,target_change_in_activity,target_time_since_last,target_tx_volume,target_ico_participation,target_flash_loan,target_token_airdrop,target_phishing,target_frequent_large_transfers,target_gas_price,target_token_swaps,target_smart_contract_interactions,target_last_transaction_block
0x6edAc6856acd8eC49f1e3EB063Cd4c27a898820B,0xdAC17F958D2ee523a2206206994597C13D831ec7,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x242d0a0Ce19Bf67eF29EFE21D3C40B96dd6C6eAc,0xdAC17F958D2ee523a2206206994597C13D831ec7,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0xe71cAB44917bF40B072B47138a76006558Cb29C6,0xdAC17F958D2ee523a2206206994597C13D831ec7,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x7eecB9A55fbfBEaA3d0dFB69b20624423B458ece,0xdAC17F958D2ee523a2206206994597C13D831ec7,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x98bb3592084beBA8113c3c5d0E6A039dB317707a,0x324e2D42D7B65E5574787C331DfaA29d2Dead666,1695113567,12350367971000,1,0,[],[12350367971000],0,12350367971000,0,0,0.047619047619047616,1,0,12350367971000,False,False,False,False,False,0,0,0,18168890,0,1,[12350367971000],[],12350367971000,0,0,0,0.047619047619047616,1,0,12350367971000,False,False,False,False,False,0,0,0,18168890
0x169679e26c9F5616Eabf7D6CDBb26083786eC83c,0x32400084C286CF3E17e7B677ea9583e60a000324,1695113567,89060253132125602,1,0,[],[89060253132125602],0,89060253132125602,0,0,0.047619047619047616,1,0,89060253132125602,False,False,False,False,False,0,0,0,18168890,0,1,[103708151103012902],[],103708151103012902,0,0,0,0.047619047619047616,1,19,103708151103012902,False,False,False,False,False,0,0,0,18168871
0x463E5b673d1029989c9B059d36393c539beF9094,0xdc09b186A800Ea006BD71B94684283B5688C4Bf4,1695113567,1699386590000000000,1,0,[],[1699386590000000000],0,1699386590000000000,0,0,0.047619047619047616,1,0,1699386590000000000,False,False,False,False,False,0,0,0,18168890,0,1,[1699386590000000000],[],1699386590000000000,0,0,0,0.047619047619047616,1,0,1699386590000000000,False,False,False,False,False,0,0,0,18168890
0x989a43A3Dc3288A91dA7A60D3DA5DD4EC9d26f00,0xDE6381c5beC092Be2f3B39B443E029adB2F68191,1695113339,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x2b076A7ecB2BA64D94338f6D65e0ee60aD1Be152,0xdAC17F958D2ee523a2206206994597C13D831ec7,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x0fB174e75fb6D9440aE966a40172314474Aa08c3,0xdC8a03a6A0049FbC1830F99eC7Fcac1505990C39,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890
0x16D5783a96ab20c9157d7933ac236646B29589A4,0xFD14567eaf9ba941cB8c8a94eEC14831ca7fD1b4,1695113339,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x3D55CCb2a943d88D39dd2E62DAf767C69fD0179F,0xdAC17F958D2ee523a2206206994597C13D831ec7,1695113387,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,15,0,False,False,False,False,False,0,0,0,18168875,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0x56d2e11683f08166A49e7ECd6505F621144A3B56,1695113567,600745000000000003,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[600745000000000003],[],600745000000000003,0,0,0,0.047619047619047616,1,0,600745000000000003,False,False,False,False,False,0,0,0,18168890
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0x7E6121f6167F1BA9928B3e7d1412d9fbfe0e168a,1695113471,199801000000000051,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[199801000000000051],[],199801000000000051,0,0,0,0.047619047619047616,1,8,199801000000000051,False,False,False,False,False,0,0,0,18168882
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0xD7f2E2Ff25be8Af5E7fD6A98468cF1ec98248Ed3,1695113435,783801000000000070,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[783801000000000070],[],783801000000000070,0,0,0,0.047619047619047616,1,11,783801000000000070,False,False,False,False,False,0,0,0,18168879
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0x4717574F64833D50DAcCf2d1b9FB13bd5D088Df7,1695113423,32874000000000035,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[32874000000000035],[],32874000000000035,0,0,0,0.047619047619047616,1,12,32874000000000035,False,False,False,False,False,0,0,0,18168878
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0xCCC5a04D37f855687f193B572F080c203260aD21,1695113411,299700000000000991,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[299700000000000991],[],299700000000000991,0,0,0,0.047619047619047616,1,13,299700000000000991,False,False,False,False,False,0,0,0,18168877
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0x7Ca340a85EF3B5f72281a3a4400324D152904325,1695113399,162646000000000000,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[162646000000000000],[],162646000000000000,0,0,0,0.047619047619047616,1,14,162646000000000000,False,False,False,False,False,0,0,0,18168876
0x80C67432656d59144cEFf962E8fAF8926599bCF8,0x89d01452Ea101F55b2e830e1fb49Ea7aDf18d7e9,1695113339,197600000000000118,1,0,[],[197600000000000118],0,197600000000000118,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871,0,1,[197600000000000118],[],197600000000000118,0,0,0,0.047619047619047616,1,19,197600000000000118,False,False,False,False,False,0,0,0,18168871
0x3F74eeadE26600A657d3f2028A1676550422fa74,0x75Ecb52e403C617679FBd3e77A50f9d10A842387,1695113567,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,0,0,False,False,False,False,False,0,0,0,18168890,0,1,[0],[],0,0,0,0,0.047619047619047616,1,8,0,False,False,False,False,False,0,0,0,18168882
0x2C169DFe5fBbA12957Bdd0Ba47d9CEDbFE260CA7,0xc662c410C0ECf747543f5bA90660f6ABeBD9C8c4,1695113339,0,1,0,[],[0],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871,0,1,[0],[],0,0,0,0,0.047619047619047616,1,19,0,False,False,False,False,False,0,0,0,18168871
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x303fd948d364417B619cE917fCD3e888F6b1e353,1695113567,511700000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[511700000000000000],[],511700000000000000,0,0,0,0.047619047619047616,1,0,511700000000000000,False,False,False,False,False,0,0,0,18168890
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x3b3cBF484082e5fE597b7ECD6A0514E7fFAa4D3D,1695113567,7554985610000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[7554985610000000000],[],7554985610000000000,0,0,0,0.047619047619047616,1,0,7554985610000000000,False,False,False,False,False,0,0,0,18168890
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x000c891921917aCB8e2201e5ABEe3397f294a97f,1695113543,649140000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[649140000000000000],[],649140000000000000,0,0,0,0.047619047619047616,1,2,649140000000000000,False,False,False,False,False,0,0,0,18168888
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xCD101b45A604c3c49cD2115c6195B53a5449640F,1695113531,915069000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[915069000000000000],[],915069000000000000,0,0,0,0.047619047619047616,1,3,915069000000000000,False,False,False,False,False,0,0,0,18168887
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x17afE1b26364E4aE30A128B000Ebb192650BF09E,1695113531,4000000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[4000000000000000000],[],4000000000000000000,0,0,0,0.047619047619047616,1,3,4000000000000000000,False,False,False,False,False,0,0,0,18168887
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x062D56A53ccc4Ae7616964E13278269876eD3de1,1695113531,720000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[720000000000000000],[],720000000000000000,0,0,0,0.047619047619047616,1,3,720000000000000000,False,False,False,False,False,0,0,0,18168887
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x5Dfc8CBb4c2c40332D6e39a159e2487c1fAC5BD9,1695113531,7456548650000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[7456548650000000000],[],7456548650000000000,0,0,0,0.047619047619047616,1,3,7456548650000000000,False,False,False,False,False,0,0,0,18168887
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x42de2051F911b9f63ECD2806d94DF16a90513Cf9,1695113531,3620000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[52000000000000000],[],52000000000000000,0,0,0,0.047619047619047616,1,15,52000000000000000,False,False,False,False,False,0,0,0,18168875
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x923Ea5964BBf57AE0E33C9d59e5C92501Ee8557C,1695113507,1625570000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1625570000000000000],[],1625570000000000000,0,0,0,0.047619047619047616,1,5,1625570000000000000,False,False,False,False,False,0,0,0,18168885
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x393aF199140bb79A3986C340F5c307B7022DD1c2,1695113495,7315484000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[7315484000000000000],[],7315484000000000000,0,0,0,0.047619047619047616,1,6,7315484000000000000,False,False,False,False,False,0,0,0,18168884
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x76A1a9939483B56B7622bBAE69D2A136b128cfF4,1695113495,930000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[930000000000000000],[],930000000000000000,0,0,0,0.047619047619047616,1,6,930000000000000000,False,False,False,False,False,0,0,0,18168884
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xC150B731A505e94Af897A9532509De962133a648,1695113483,509000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[509000000000000000],[],509000000000000000,0,0,0,0.047619047619047616,1,7,509000000000000000,False,False,False,False,False,0,0,0,18168883
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x9880652f03C6263Aa095f78049ed8b0429065527,1695113483,1840000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1840000000000000000],[],1840000000000000000,0,0,0,0.047619047619047616,1,7,1840000000000000000,False,False,False,False,False,0,0,0,18168883
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x24AD60a03E0437FAf54E933Df538f43749AE2D6A,1695113459,10804283260000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[10804283260000000000],[],10804283260000000000,0,0,0,0.047619047619047616,1,9,10804283260000000000,False,False,False,False,False,0,0,0,18168881
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x0D3433237899ce150309f4Dc3a713B10DFed778f,1695113447,680000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[680000000000000000],[],680000000000000000,0,0,0,0.047619047619047616,1,10,680000000000000000,False,False,False,False,False,0,0,0,18168880
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x942e4771bCa82f1a0808555F25728c5A022D813d,1695113435,1342003510000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1342003510000000000],[],1342003510000000000,0,0,0,0.047619047619047616,1,11,1342003510000000000,False,False,False,False,False,0,0,0,18168879
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xe6A471Ab649DcCBa550cCA429F2D089Ce62F00AD,1695113435,7245265400000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[7245265400000000000],[],7245265400000000000,0,0,0,0.047619047619047616,1,11,7245265400000000000,False,False,False,False,False,0,0,0,18168879
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x095F4F3F333ec2D6baEC4A31017e1262610FE3FB,1695113435,1313648070000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1313648070000000000],[],1313648070000000000,0,0,0,0.047619047619047616,1,11,1313648070000000000,False,False,False,False,False,0,0,0,18168879
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x012EFC102C44e78277015e102FedfE9CfF7Ef55d,1695113423,758570000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[758570000000000000],[],758570000000000000,0,0,0,0.047619047619047616,1,12,758570000000000000,False,False,False,False,False,0,0,0,18168878
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xDEfDD939387668C9f2d4943F6519a99AED0A0e1e,1695113411,2264570000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[2264570000000000000],[],2264570000000000000,0,0,0,0.047619047619047616,1,13,2264570000000000000,False,False,False,False,False,0,0,0,18168877
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x367945dF7a6A1F1084FCAa005A90D9249cb42140,1695113411,1980000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1980000000000000000],[],1980000000000000000,0,0,0,0.047619047619047616,1,13,1980000000000000000,False,False,False,False,False,0,0,0,18168877
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xE5517Bbc7Ef9b55BD08c5F9234D7eE686c5bd2a4,1695113399,2049569990000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[2049569990000000000],[],2049569990000000000,0,0,0,0.047619047619047616,1,14,2049569990000000000,False,False,False,False,False,0,0,0,18168876
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x417221608eF09eC483c759e282161198c8156886,1695113387,2329000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[2329000000000000000],[],2329000000000000000,0,0,0,0.047619047619047616,1,15,2329000000000000000,False,False,False,False,False,0,0,0,18168875
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x043249aD91e2aDf8Edb9ca94507c20e517a0dE3d,1695113387,2951630000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[2951630000000000000],[],2951630000000000000,0,0,0,0.047619047619047616,1,15,2951630000000000000,False,False,False,False,False,0,0,0,18168875
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xc3959d70849d300e2a35Fec92bDF67B406fB5605,1695113387,6700000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[6700000000000000000],[],6700000000000000000,0,0,0,0.047619047619047616,1,15,6700000000000000000,False,False,False,False,False,0,0,0,18168875
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xe5f539F599bB04eaFce0cf2efcBe7a7c42493412,1695113375,1159419700000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1159419700000000000],[],1159419700000000000,0,0,0,0.047619047619047616,1,16,1159419700000000000,False,False,False,False,False,0,0,0,18168874
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xc50C13E72505916Db281d2E6fa6eCF6ED74c0759,1695113375,7103165410000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[7103165410000000000],[],7103165410000000000,0,0,0,0.047619047619047616,1,16,7103165410000000000,False,False,False,False,False,0,0,0,18168874
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x059B9072b434f3AE99308a12875C6e1D3157A236,1695113375,1639639320000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1639639320000000000],[],1639639320000000000,0,0,0,0.047619047619047616,1,16,1639639320000000000,False,False,False,False,False,0,0,0,18168874
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xCCa6E74B956A5193C59AC8D6A7D2538656D46FA0,1695113375,1051200000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1051200000000000000],[],1051200000000000000,0,0,0,0.047619047619047616,1,16,1051200000000000000,False,False,False,False,False,0,0,0,18168874
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x4931DeF766feE40D3F464D2929e11AA1E7e03749,1695113375,6510000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[6510000000000000000],[],6510000000000000000,0,0,0,0.047619047619047616,1,16,6510000000000000000,False,False,False,False,False,0,0,0,18168874
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xDad655b997797B5F21afcA06d112e3a204724D8B,1695113375,2438772000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[2438772000000000000],[],2438772000000000000,0,0,0,0.047619047619047616,1,16,2438772000000000000,False,False,False,False,False,0,0,0,18168874
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x9e1fF42f9C337c55142391A04a1de031aeA8071d,1695113351,857740000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[857740000000000000],[],857740000000000000,0,0,0,0.047619047619047616,1,18,857740000000000000,False,False,False,False,False,0,0,0,18168872
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x4e1aD0eC385a16b098A1905D45c0bb0576faED17,1695113351,1420000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1420000000000000000],[],1420000000000000000,0,0,0,0.047619047619047616,1,18,1420000000000000000,False,False,False,False,False,0,0,0,18168872
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x3930e252415c084b479bBfA7a41Af111e3F7BD34,1695113351,969870000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[969870000000000000],[],969870000000000000,0,0,0,0.047619047619047616,1,18,969870000000000000,False,False,False,False,False,0,0,0,18168872
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0xE799893323Ab9D5852fa4DaA932cb3eedD67A2Bb,1695113339,10305000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[10305000000000000000],[],10305000000000000000,0,0,0,0.047619047619047616,1,19,10305000000000000000,False,False,False,False,False,0,0,0,18168871
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x57bC1B16b310130c8cddaD6332382138ae492Cf6,1695113339,1438200520000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1438200520000000000],[],1438200520000000000,0,0,0,0.047619047619047616,1,19,1438200520000000000,False,False,False,False,False,0,0,0,18168871
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x791fd2C6DaDeD608000EFCd35D4fdF0dfBbc5F84,1695113339,1270000000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[1270000000000000000],[],1270000000000000000,0,0,0,0.047619047619047616,1,19,1270000000000000000,False,False,False,False,False,0,0,0,18168871
0xf7858Da8a6617f7C6d0fF2bcAFDb6D2eeDF64840,0x85F6D97e73746879FA67141E120BAa34b23E2bf2,1695113339,729570000000000000,1,0,[],[729570000000000000],0,729570000000000000,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[729570000000000000],[],729570000000000000,0,0,0,0.047619047619047616,1,19,729570000000000000,False,False,False,False,False,0,0,0,18168871
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0x95ee061Bf0645E55B451cbdB111bF905a4697bEB,1695113567,49570000000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[49570000000000000],[],49570000000000000,0,0,0,0.047619047619047616,1,0,49570000000000000,False,False,False,False,False,0,0,0,18168890
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0xd5B7c675502Ac351E2D5e099d2d0277516AAA827,1695113555,145111160000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[145111160000000000],[],145111160000000000,0,0,0,0.047619047619047616,1,1,145111160000000000,False,False,False,False,False,0,0,0,18168889
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0xC282E0255f0524B865eC90C5E1CB3CdA4359FD22,1695113555,23950590000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[23950590000000000],[],23950590000000000,0,0,0,0.047619047619047616,1,1,23950590000000000,False,False,False,False,False,0,0,0,18168889
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0x2CE2D6fC1F4227708C65Dc8562B96d2B56c9CD27,1695113543,49570000000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[49570000000000000],[],49570000000000000,0,0,0,0.047619047619047616,1,2,49570000000000000,False,False,False,False,False,0,0,0,18168888
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0x0bb3ACA652b389A81713770ee7460c806c0c8b90,1695113531,93121590000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[93121590000000000],[],93121590000000000,0,0,0,0.047619047619047616,1,3,93121590000000000,False,False,False,False,False,0,0,0,18168887
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0x7AC9C689077A8AF2D594ee681572cF529F9B1497,1695113531,125070000000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[125070000000000000],[],125070000000000000,0,0,0,0.047619047619047616,1,3,125070000000000000,False,False,False,False,False,0,0,0,18168887
0xBf94F0AC752C739F623C463b5210a7fb2cbb420B,0x80B6DEF2E22EdE0ae4aBBCEa7D040088E35AA6F9,1695113531,85000000000000000,1,0,[],[68000000000000000],0,68000000000000000,0,0,0.047619047619047616,1,19,68000000000000000,False,False,False,False,False,0,0,0,18168871,0,1,[85000000000000000],[],85000000000000000,0,0,0,0.047619047619047616,1,3,85000000000000000,False,False,False,False,False,0,0,0,18168887
